PartitionKey,FileType,ObjectName,HighLevelObject,ObjectDb,FileName,LineNumber,LinesOfCode,HighestEWISeverity,ConversionStatus,EWIs,UDFsUsed,NameOfUDFFiles,ConversionPercentage,EWIsNumber
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_MRKT_AREA_CODE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,3805,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_MSA,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,3830,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_MX_CODE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,3860,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_NURSE_LPH_RESP_ATTR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,3885,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_ORDER_TYPE_RSON,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,3920,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PAYER,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,3951,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PAYER_ADDR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,3980,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PAYER_ATTR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4011,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PBM,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4044,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PLAN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4073,31,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PLAN_ADDR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4112,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PLAN_ENRLMNT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4143,15,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PREG_TEST_AUTH_RSON,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4166,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PREG_TEST_PVDR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4188,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PRES_OVERRIDE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4210,15,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PRGM,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4233,19,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4260,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD_ATTR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4290,45,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD_CROSS_REF,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4343,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD_FCTR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4373,19,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD_GTN_RATIO,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4400,18,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD_HIER,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4426,54,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD_PRICE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4488,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD_SEG,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4521,41,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROD_UOM,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4570,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PROF_ED_EVENT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4595,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PSCT_PRIM_ADDR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4626,16,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PTNT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4650,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PTNT_ADDR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4687,20,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_PTNT_ATTR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4715,46,Low,Fully Converted,MSCEWI2040,,,100%,7
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_REACH_NEX_CONN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4769,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_REACH_PREV_THRP,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4798,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_REACH_PTNT_BNFT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4827,60,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_REACH_PTNT_MLST,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4895,20,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_REACH_SITE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4923,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_REASON,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4956,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_REB,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,4981,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_SALES_CGRY,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5010,17,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_SALES_FRCE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5035,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_SAP_RSON_CODE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5065,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_SHPMNT_CARRIER,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5096,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_SHPMNT_TYPE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5118,14,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_SRCE_SYST,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5140,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_STATE_CD,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5164,15,Low,Fully Converted,MSCEWI2015,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_SUB_CGRY,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5187,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_TERR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5218,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_TERR_HIER,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5253,44,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_TIME,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5305,43,Low,Fully Converted,MSCEWI2040,,,100%,9
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_TRIAGE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5356,18,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_VISTEX_AGRMNT_PARENT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5383,45,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_VISTEX_AGRMNT_PRICE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5436,44,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_VISTEX_PARTNERS,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5488,21,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_WHC_MM_ADVRTSMNT_FRMT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5517,17,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_DIM_WHC_MM_MEDIA_GROUP,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5542,16,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ACCT_ACCT_CTRT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5566,29,Low,Fully Converted,MSCEWI2040,,,100%,3
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ACCT_RNK,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5603,24,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ACCT_RTL_SMTH,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5635,34,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_ACCT_ENRL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5677,22,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_BNFT_VRFTN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5707,32,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_CALL_DETL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5747,28,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_FRP_UPD,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5783,25,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_NRSNG,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5816,33,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_NURSE_TRAN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5857,38,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_PROD_MVMT_DETL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5903,31,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_PTNT_ENRL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5942,37,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_SHPMNT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,5987,60,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ADP_SHPMNT_VLDN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6055,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALG_ACCT_RTL_SMTH,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6092,33,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALG_RTL_SMTH,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6133,33,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALGN_BETA_TRNG,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6174,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALGN_BETA_TRNG_ADJ,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6206,31,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALGN_DIR_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6245,46,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALGN_IMG_MRKT_ADJ,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6299,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALGN_MCK_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6336,97,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALGN_NR_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6441,37,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALGN_OC_MRKT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6486,33,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ALLCT_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6527,44,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_ATTID_SEG,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6579,18,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_BETA_TRNG,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6605,23,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_BNFT_VRFTN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6636,26,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_BNFT_VRFTN_DETL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6670,43,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_BUDGET,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6721,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CALL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6758,54,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CALL_CLK_STREAM,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6820,32,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CALL_DETL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6860,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CALL_KEY_MSG,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6889,36,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CALL_PLAN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6933,17,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CARDINAL_INVOICES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,6958,51,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLM_CUST_ASET,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7017,35,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLM_CUST_SESS,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7060,37,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLM_CUST_SHOW,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7105,38,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLM_CUST_TOPC,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7151,36,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLM_REP_SYNC,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7195,31,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLM_SURVEY,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7234,20,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLM_SYNC_TRACKING,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7262,29,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLMS_DX,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7299,27,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLMS_PX,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7334,40,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLMS_RX,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7382,51,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLMS_RX_NONMKT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7441,33,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLMS_SX,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7482,30,Low,Fully Converted,MSCEWI2008,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CLN_CASE,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7520,38,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_CTRT_PRODUCT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7566,62,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_DIR_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7636,44,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_DIRECT_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7688,63,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_EX_FACTORY_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7759,50,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_EXD_SLS_PRICE_DEVTN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7817,18,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_DI_DEMAND_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7843,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_DI_FCTR_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7872,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_HEM_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7903,20,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_MRN_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7931,23,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_NEX_NATL_SLS,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,7962,38,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_NEX_PTNT_MNLY,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8008,50,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_NEX_PTNT_YRLY,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8066,40,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_NEX_REG_SLS,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8114,29,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_THR_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8151,23,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRCT_WHC_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8182,24,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRMLY_MASTER,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8214,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRMLY_MED_BNFT,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8249,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_FRMLY_RSTRCN_DETL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8278,28,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_GOVT_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8314,21,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_GPO_MEMBERSHIP,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8343,27,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_GPO_TKI_MEMBERSHIP,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8378,53,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_GPO_UTILIZATION,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8440,55,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_GPO_VERIX,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8504,46,Low,Fully Converted,MSCEWI2040 | MSCEWI2015,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_HCP_BEST_ADDR,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8558,28,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_HCP_PTNT_REF,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8594,28,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_IHS_SALES_MONTHLY,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8630,43,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_INDIR_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8681,49,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_INVN,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8738,56,Low,Fully Converted,MSCEWI2040,,,100%,1
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_KOG_AFFL,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8802,53,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_LAB,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8863,49,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_LONGD_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8920,41,Low,Fully Converted,MSCEWI2040,,,100%,2
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_MCK_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,8969,83,,Fully Converted,,,,100%,0
9672d284-b203-4768-90fb-39c1c02004ff,SQL,TADS_FACT_MDCD_CENSUS_SALES,CREATE TABLE,DADSD01,Table_DDL_accross_Databases.sql,9060,23,,Fully Converted,,,,100%,0
